Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
45,"{'1': 17, '2': 16, '3': 13, '4': 8, '5': 10, '6': 10, '7': 9}",10.1,2,2143,7,,,,,,,,,
46,"{'1': 12, '2': 17, '3': 11, '4': 12, '5': 11, '6': 11, '7': 9}",10.8,2,2213,7,,,,,,,,,
47,"{'1': 17, '2': 16, '3': 8, '4': 8, '5': 11, '6': 11, '7': 12}",10.0,2,2144,7,,,,,,,,,
48,"{'1': 18, '2': 13, '3': 11, '4': 8, '5': 9, '6': 10, '7': 14}",10.2,2,2145,7,,,,,,,,,
49,"{'1': 17, '2': 16, '3': 14, '4': 8, '5': 11, '6': 8, '7': 9}",9.8,2,2114,7,,,,,,,,,
50,"{'1': 13, '2': 20, '3': 12, '4': 10, '5': 8, '6': 9, '7': 11}",10.0,2,2142,7,,,,,,,,,
51,"{'1': 16, '2': 16, '3': 7, '4': 13, '5': 10, '6': 8, '7': 13}",9.7,2,2118,7,,,,,,,,,
52,"{'1': 20, '2': 14, '3': 12, '4': 7, '5': 12, '6': 10, '7': 8}",9.599999999999998,2,2110,7,,,,,,,,,
53,"{'1': 17, '2': 19, '3': 9, '4': 9, '5': 12, '6': 9, '7': 8}",9.7,2,2121,7,,,,,,,,,
54,"{'1': 16, '2': 19, '3': 6, '4': 10, '5': 10, '6': 9, '7': 13}",10.399999999999999,2,2105,7,,,,,,,,,
55,"{'1': 19, '2': 18, '3': 4, '4': 8, '5': 14, '6': 11, '7': 9}",12.600000000000001,2,2040,7,,,,,,,,,
56,"{'1': 17, '2': 16, '3': 9, '4': 8, '5': 12, '6': 9, '7': 12}",10.2,2,2132,7,,,,,,,,,
57,"{'1': 20, '2': 14, '3': 9, '4': 12, '5': 8, '6': 11, '7': 9}",9.9,2,2126,7,,,,,,,,,
58,"{'1': 15, '2': 15, '3': 9, '4': 13, '5': 11, '6': 12, '7': 8}",10.499999999999998,2,2167,7,,,,,,,,,
59,"{'1': 18, '2': 14, '3': 11, '4': 8, '5': 11, '6': 12, '7': 9}",10.3,2,2160,7,,,,,,,,,
60,"{'1': 18, '2': 13, '3': 9, '4': 9, '5': 16, '6': 7, '7': 11}",9.6,2,2111,7,,,,,,,,,
61,"{'1': 21, '2': 14, '3': 7, '4': 9, '5': 11, '6': 7, '7': 14}",8.9,2,2075,7,,,,,,,,,
62,"{'1': 17, '2': 19, '3': 8, '4': 10, '5': 10, '6': 11, '7': 8}",9.6,2,2122,7,,,,,,,,,
63,"{'1': 15, '2': 19, '3': 13, '4': 11, '5': 9, '6': 9, '7': 7}",9.6,2,2110,7,,,,,,,,,
64,"{'1': 19, '2': 14, '3': 10, '4': 9, '5': 12, '6': 11, '7': 8}",10.2,2,2143,7,,,,,,,,,
65,"{'1': 15, '2': 15, '3': 12, '4': 8, '5': 10, '6': 12, '7': 11}",10.699999999999998,2,2183,7,,,,,,,,,
66,"{'1': 22, '2': 14, '3': 9, '4': 7, '5': 8, '6': 13, '7': 10}",9.1,2,2087,7,,,,,,,,,
67,"{'1': 19, '2': 8, '3': 10, '4': 8, '5': 13, '6': 11, '7': 14}",9.899999999999999,2,2127,7,,,,,,,,,
68,"{'1': 21, '2': 15, '3': 7, '4': 10, '5': 9, '6': 9, '7': 12}",9.399999999999999,2,2104,7,,,,,,,,,
69,"{'1': 20, '2': 13, '3': 4, '4': 12, '5': 11, '6': 11, '7': 12}",13.399999999999999,2,2123,7,,,,,,,,,
70,"{'1': 19, '2': 15, '3': 10, '4': 9, '5': 12, '6': 9, '7': 9}",10.2,2,2142,7,,,,,,,,,
71,"{'1': 16, '2': 14, '3': 12, '4': 8, '5': 13, '6': 11, '7': 9}",10.5,2,2166,7,,,,,,,,,
