Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 13, '2': 9, '3': 9, '4': 12, '5': 13, '6': 0, '7': 0}",30.299999999999997,2,1290,5,,,,,,,,,
1,"{'1': 13, '2': 13, '3': 9, '4': 9, '5': 12, '6': 0, '7': 0}",30.299999999999997,2,1290,5,,,,,,,,,
2,"{'1': 7, '2': 11, '3': 12, '4': 12, '5': 14, '6': 0, '7': 0}",29.499999999999996,2,1263,5,,,,,,,,,
3,"{'1': 9, '2': 12, '3': 11, '4': 10, '5': 14, '6': 0, '7': 0}",30.399999999999995,2,1291,5,,,,,,,,,
4,"{'1': 11, '2': 10, '3': 12, '4': 13, '5': 10, '6': 0, '7': 0}",30.699999999999996,2,1308,5,,,,,,,,,
5,"{'1': 9, '2': 11, '3': 13, '4': 13, '5': 10, '6': 0, '7': 0}",30.499999999999993,2,1292,5,,,,,,,,,
6,"{'1': 13, '2': 11, '3': 11, '4': 11, '5': 10, '6': 0, '7': 0}",30.800000000000004,2,1311,5,,,,,,,,,
7,"{'1': 12, '2': 11, '3': 13, '4': 9, '5': 11, '6': 0, '7': 0}",30.599999999999994,2,1295,5,,,,,,,,,
8,"{'1': 13, '2': 9, '3': 13, '4': 11, '5': 10, '6': 0, '7': 0}",30.5,2,1292,5,,,,,,,,,
9,"{'1': 14, '2': 13, '3': 10, '4': 10, '5': 9, '6': 0, '7': 0}",30.299999999999997,2,1290,5,,,,,,,,,
10,"{'1': 12, '2': 13, '3': 10, '4': 12, '5': 9, '6': 0, '7': 0}",30.5,2,1293,5,,,,,,,,,
11,"{'1': 12, '2': 12, '3': 11, '4': 11, '5': 10, '6': 0, '7': 0}",30.799999999999997,2,1312,5,,,,,,,,,
12,"{'1': 11, '2': 10, '3': 14, '4': 12, '5': 9, '6': 0, '7': 0}",30.4,2,1291,5,,,,,,,,,
13,"{'1': 11, '2': 12, '3': 13, '4': 12, '5': 8, '6': 0, '7': 0}",30.199999999999996,2,1280,5,,,,,,,,,
14,"{'1': 11, '2': 11, '3': 11, '4': 11, '5': 12, '6': 0, '7': 0}",30.9,2,1328,5,,,,,,,,,
15,"{'1': 10, '2': 10, '3': 13, '4': 11, '5': 12, '6': 0, '7': 0}",30.699999999999996,2,1308,5,,,,,,,,,
16,"{'1': 14, '2': 12, '3': 10, '4': 12, '5': 8, '6': 0, '7': 0}",29.999999999999996,2,1276,5,,,,,,,,,
17,"{'1': 13, '2': 10, '3': 9, '4': 14, '5': 10, '6': 0, '7': 0}",30.299999999999997,2,1290,5,,,,,,,,,
18,"{'1': 14, '2': 11, '3': 8, '4': 12, '5': 11, '6': 0, '7': 0}",30.1,2,1278,5,,,,,,,,,
