Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 10, '2': 8, '3': 6, '4': 4, '5': 2, '6': 1, '7': 0}",17.000000000000004,2,677,6,,,,,,,,,
1,"{'1': 10, '2': 7, '3': 6, '4': 5, '5': 2, '6': 1, '7': 0}",15.0,2,680,6,,,,,,,,,
2,"{'1': 11, '2': 7, '3': 6, '4': 5, '5': 2, '6': 0, '7': 0}",11.2,2,662,5,,,,,,,,,
3,"{'1': 12, '2': 9, '3': 6, '4': 3, '5': 1, '6': 0, '7': 0}",17.2,2,639,5,,,,,,,,,
4,"{'1': 9, '2': 7, '3': 8, '4': 5, '5': 2, '6': 0, '7': 0}",10.8,2,665,5,,,,,,,,,
5,"{'1': 11, '2': 7, '3': 5, '4': 6, '5': 2, '6': 0, '7': 0}",11.2,2,662,5,,,,,,,,,
6,"{'1': 10, '2': 7, '3': 5, '4': 6, '5': 3, '6': 0, '7': 0}",9.2,2,679,5,,,,,,,,,
7,"{'1': 10, '2': 8, '3': 8, '4': 3, '5': 2, '6': 0, '7': 0}",14.8,2,659,5,,,,,,,,,
8,"{'1': 10, '2': 9, '3': 7, '4': 4, '5': 1, '6': 0, '7': 0}",14.8,2,645,5,,,,,,,,,
9,"{'1': 8, '2': 9, '3': 8, '4': 5, '5': 1, '6': 0, '7': 0}",12.8,2,650,5,,,,,,,,,
10,"{'1': 9, '2': 10, '3': 7, '4': 4, '5': 1, '6': 0, '7': 0}",14.8,2,645,5,,,,,,,,,
11,"{'1': 9, '2': 9, '3': 5, '4': 5, '5': 3, '6': 0, '7': 0}",11.2,2,679,5,,,,,,,,,
12,"{'1': 10, '2': 8, '3': 6, '4': 5, '5': 1, '6': 0, '7': 1}",17.000000000000004,2,664,7,,,,,,,,,
13,"{'1': 8, '2': 10, '3': 7, '4': 3, '5': 2, '6': 1, '7': 0}",19.000000000000004,2,675,6,,,,,,,,,
14,"{'1': 12, '2': 8, '3': 8, '4': 2, '5': 1, '6': 0, '7': 0}",18.799999999999997,2,638,5,,,,,,,,,
15,"{'1': 10, '2': 9, '3': 6, '4': 4, '5': 2, '6': 0, '7': 0}",13.2,2,660,5,,,,,,,,,
