Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
46,"{'1': 12, '2': 7, '3': 5, '4': 4, '5': 3, '6': 0, '7': 0}",13.2,2,673,5,,,,,,,,,
47,"{'1': 8, '2': 8, '3': 9, '4': 5, '5': 1, '6': 0, '7': 0}",12.8,2,650,5,,,,,,,,,
48,"{'1': 10, '2': 6, '3': 7, '4': 4, '5': 4, '6': 0, '7': 0}",9.2,2,692,5,,,,,,,,,
49,"{'1': 12, '2': 7, '3': 5, '4': 3, '5': 4, '6': 0, '7': 0}",13.2,2,673,5,,,,,,,,,
50,"{'1': 9, '2': 9, '3': 6, '4': 4, '5': 3, '6': 0, '7': 0}",11.2,2,677,5,,,,,,,,,
51,"{'1': 9, '2': 8, '3': 7, '4': 5, '5': 2, '6': 0, '7': 0}",10.8,2,665,5,,,,,,,,,
52,"{'1': 10, '2': 10, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,629,4,,,,,,,,,
53,"{'1': 11, '2': 9, '3': 7, '4': 2, '5': 2, '6': 0, '7': 0}",16.799999999999997,2,654,5,,,,,,,,,
54,"{'1': 9, '2': 8, '3': 7, '4': 4, '5': 3, '6': 0, '7': 0}",10.8,2,678,5,,,,,,,,,
55,"{'1': 9, '2': 9, '3': 6, '4': 5, '5': 2, '6': 0, '7': 0}",11.2,2,664,5,,,,,,,,,
56,"{'1': 11, '2': 9, '3': 5, '4': 4, '5': 2, '6': 0, '7': 0}",15.2,2,658,5,,,,,,,,,
57,"{'1': 12, '2': 8, '3': 8, '4': 2, '5': 1, '6': 0, '7': 0}",18.799999999999997,2,638,5,,,,,,,,,
58,"{'1': 12, '2': 8, '3': 6, '4': 4, '5': 1, '6': 0, '7': 0}",15.2,2,642,5,,,,,,,,,
59,"{'1': 10, '2': 7, '3': 8, '4': 4, '5': 2, '6': 0, '7': 0}",12.8,2,661,5,,,,,,,,,
60,"{'1': 9, '2': 9, '3': 6, '4': 4, '5': 3, '6': 0, '7': 0}",11.2,2,677,5,,,,,,,,,
61,"{'1': 9, '2': 9, '3': 8, '4': 4, '5': 1, '6': 0, '7': 0}",14.8,2,647,5,,,,,,,,,
62,"{'1': 9, '2': 8, '3': 10, '4': 2, '5': 2, '6': 0, '7': 0}",16.799999999999997,2,656,5,,,,,,,,,
63,"{'1': 9, '2': 7, '3': 7, '4': 4, '5': 4, '6': 0, '7': 0}",8.8,2,694,5,,,,,,,,,
64,"{'1': 11, '2': 9, '3': 7, '4': 3, '5': 1, '6': 0, '7': 0}",16.799999999999997,2,641,5,,,,,,,,,
65,"{'1': 9, '2': 7, '3': 9, '4': 4, '5': 2, '6': 0, '7': 0}",12.8,2,662,5,,,,,,,,,
66,"{'1': 9, '2': 9, '3': 7, '4': 4, '5': 2, '6': 0, '7': 0}",12.8,2,662,5,,,,,,,,,
67,"{'1': 10, '2': 9, '3': 5, '4': 5, '5': 2, '6': 0, '7': 0}",13.2,2,662,5,,,,,,,,,
68,"{'1': 9, '2': 8, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
69,"{'1': 8, '2': 11, '3': 6, '4': 4, '5': 2, '6': 0, '7': 0}",13.2,2,659,5,,,,,,,,,
70,"{'1': 11, '2': 9, '3': 5, '4': 5, '5': 1, '6': 0, '7': 0}",15.2,2,645,5,,,,,,,,,
71,"{'1': 11, '2': 8, '3': 8, '4': 2, '5': 2, '6': 0, '7': 0}",16.799999999999997,2,655,5,,,,,,,,,
72,"{'1': 9, '2': 7, '3': 6, '4': 7, '5': 2, '6': 0, '7': 0}",8.8,2,668,5,,,,,,,,,
73,"{'1': 11, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",7.0,2,633,4,,,,,,,,,
74,"{'1': 10, '2': 8, '3': 6, '4': 5, '5': 2, '6': 0, '7': 0}",11.2,2,663,5,,,,,,,,,
75,"{'1': 10, '2': 8, '3': 6, '4': 5, '5': 2, '6': 0, '7': 0}",11.2,2,663,5,,,,,,,,,
76,"{'1': 8, '2': 8, '3': 6, '4': 7, '5': 2, '6': 0, '7': 0}",8.8,2,669,5,,,,,,,,,
