Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
29,"{'1': 11, '2': 7, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,631,4,,,,,,,,,
30,"{'1': 9, '2': 9, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
31,"{'1': 9, '2': 10, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",7.5,2,630,4,,,,,,,,,
32,"{'1': 9, '2': 7, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",3.0,2,639,4,,,,,,,,,
33,"{'1': 9, '2': 9, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
34,"{'1': 9, '2': 9, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",5.0,2,636,4,,,,,,,,,
35,"{'1': 11, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",6.5,2,634,4,,,,,,,,,
36,"{'1': 8, '2': 10, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",5.5,2,633,4,,,,,,,,,
37,"{'1': 10, '2': 9, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,632,4,,,,,,,,,
38,"{'1': 11, '2': 10, '3': 7, '4': 3, '5': 0, '6': 0, '7': 0}",11.0,2,625,4,,,,,,,,,
39,"{'1': 10, '2': 9, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",7.5,2,630,4,,,,,,,,,
40,"{'1': 9, '2': 8, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",3.0,2,639,4,,,,,,,,,
41,"{'1': 9, '2': 9, '3': 10, '4': 3, '5': 0, '6': 0, '7': 0}",9.5,2,628,4,,,,,,,,,
42,"{'1': 10, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",7.0,2,634,4,,,,,,,,,
43,"{'1': 9, '2': 11, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,628,4,,,,,,,,,
44,"{'1': 9, '2': 10, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",7.0,2,634,4,,,,,,,,,
45,"{'1': 11, '2': 8, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",7.5,2,629,4,,,,,,,,,
46,"{'1': 12, '2': 9, '3': 6, '4': 4, '5': 0, '6': 0, '7': 0}",11.0,2,626,4,,,,,,,,,
47,"{'1': 10, '2': 9, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,632,4,,,,,,,,,
48,"{'1': 9, '2': 8, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",3.5,2,637,4,,,,,,,,,
49,"{'1': 9, '2': 8, '3': 11, '4': 3, '5': 0, '6': 0, '7': 0}",9.5,2,626,4,,,,,,,,,
50,"{'1': 10, '2': 8, '3': 10, '4': 3, '5': 0, '6': 0, '7': 0}",9.5,2,627,4,,,,,,,,,
51,"{'1': 11, '2': 8, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,631,4,,,,,,,,,
52,"{'1': 12, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",8.5,2,630,4,,,,,,,,,
53,"{'1': 9, '2': 11, '3': 4, '4': 7, '5': 0, '6': 0, '7': 0}",9.0,2,628,4,,,,,,,,,
54,"{'1': 11, '2': 9, '3': 9, '4': 2, '5': 0, '6': 0, '7': 0}",11.5,2,624,4,,,,,,,,,
55,"{'1': 11, '2': 9, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",9.0,2,630,4,,,,,,,,,
56,"{'1': 9, '2': 7, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",3.0,2,639,4,,,,,,,,,
57,"{'1': 11, '2': 9, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",9.0,2,630,4,,,,,,,,,
58,"{'1': 9, '2': 9, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",5.0,2,636,4,,,,,,,,,
59,"{'1': 10, '2': 9, '3': 9, '4': 3, '5': 0, '6': 0, '7': 0}",9.5,2,628,4,,,,,,,,,
60,"{'1': 9, '2': 8, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",3.0,2,639,4,,,,,,,,,
61,"{'1': 11, '2': 10, '3': 7, '4': 3, '5': 0, '6': 0, '7': 0}",11.0,2,625,4,,,,,,,,,
62,"{'1': 10, '2': 10, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",9.0,2,631,4,,,,,,,,,
63,"{'1': 12, '2': 7, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,627,4,,,,,,,,,
64,"{'1': 9, '2': 7, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",3.0,2,639,4,,,,,,,,,
65,"{'1': 10, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",7.0,2,634,4,,,,,,,,,
66,"{'1': 11, '2': 9, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,628,4,,,,,,,,,
67,"{'1': 12, '2': 9, '3': 6, '4': 4, '5': 0, '6': 0, '7': 0}",11.0,2,626,4,,,,,,,,,
68,"{'1': 10, '2': 9, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,632,4,,,,,,,,,
69,"{'1': 9, '2': 8, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",3.0,2,639,4,,,,,,,,,
70,"{'1': 10, '2': 9, '3': 9, '4': 3, '5': 0, '6': 0, '7': 0}",9.5,2,628,4,,,,,,,,,
71,"{'1': 9, '2': 11, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,628,4,,,,,,,,,
72,"{'1': 9, '2': 9, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
73,"{'1': 9, '2': 9, '3': 10, '4': 3, '5': 0, '6': 0, '7': 0}",9.5,2,628,4,,,,,,,,,
74,"{'1': 9, '2': 9, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
75,"{'1': 11, '2': 8, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",7.5,2,629,4,,,,,,,,,
76,"{'1': 12, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",8.5,2,632,4,,,,,,,,,
77,"{'1': 10, '2': 8, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,633,4,,,,,,,,,
78,"{'1': 8, '2': 8, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",1.5,2,641,4,,,,,,,,,
79,"{'1': 9, '2': 10, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",7.5,2,630,4,,,,,,,,,
80,"{'1': 11, '2': 8, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,631,4,,,,,,,,,
81,"{'1': 10, '2': 10, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,629,4,,,,,,,,,
82,"{'1': 9, '2': 8, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
83,"{'1': 10, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",5.0,2,635,4,,,,,,,,,
84,"{'1': 9, '2': 8, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",3.5,2,637,4,,,,,,,,,
85,"{'1': 11, '2': 9, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,628,4,,,,,,,,,
86,"{'1': 12, '2': 7, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,627,4,,,,,,,,,
87,"{'1': 10, '2': 9, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",7.5,2,630,4,,,,,,,,,
88,"{'1': 9, '2': 8, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
89,"{'1': 9, '2': 10, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,632,4,,,,,,,,,
90,"{'1': 10, '2': 7, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,632,4,,,,,,,,,
91,"{'1': 12, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",8.5,2,632,4,,,,,,,,,
92,"{'1': 10, '2': 8, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,633,4,,,,,,,,,
93,"{'1': 10, '2': 7, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",5.0,2,635,4,,,,,,,,,
94,"{'1': 9, '2': 8, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,634,4,,,,,,,,,
95,"{'1': 11, '2': 9, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,628,4,,,,,,,,,
96,"{'1': 12, '2': 8, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,627,4,,,,,,,,,
97,"{'1': 12, '2': 8, '3': 8, '4': 3, '5': 0, '6': 0, '7': 0}",9.5,2,625,4,,,,,,,,,
98,"{'1': 10, '2': 8, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",5.0,2,635,4,,,,,,,,,
99,"{'1': 8, '2': 11, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,631,4,,,,,,,,,
,,,,,,624,641,631.6,1.5,11.5,7.13,0.006420185565948486,0,"{4: 100, 5: 0, 6: 0, 7: 0}"
