Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 6, '2': 7, '3': 5, '4': 5, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
1,"{'1': 8, '2': 6, '3': 5, '4': 4, '5': 4, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
2,"{'1': 8, '2': 5, '3': 6, '4': 3, '5': 5, '6': 0, '7': 0}",17.3,2,600,5,,,,,,,,,
3,"{'1': 7, '2': 4, '3': 5, '4': 7, '5': 4, '6': 0, '7': 0}",16.6,2,614,5,,,,,,,,,
4,"{'1': 6, '2': 7, '3': 4, '4': 5, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
5,"{'1': 7, '2': 6, '3': 4, '4': 5, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
6,"{'1': 5, '2': 7, '3': 5, '4': 4, '5': 6, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
7,"{'1': 8, '2': 7, '3': 4, '4': 4, '5': 4, '6': 0, '7': 0}",18.5,2,612,5,,,,,,,,,
8,"{'1': 4, '2': 6, '3': 7, '4': 6, '5': 4, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
9,"{'1': 6, '2': 6, '3': 5, '4': 5, '5': 5, '6': 0, '7': 0}",12.600000000000001,2,634,5,,,,,,,,,
10,"{'1': 8, '2': 6, '3': 3, '4': 3, '5': 7, '6': 0, '7': 0}",22.4,2,595,5,,,,,,,,,
11,"{'1': 5, '2': 5, '3': 6, '4': 6, '5': 5, '6': 0, '7': 0}",12.600000000000001,2,634,5,,,,,,,,,
12,"{'1': 6, '2': 6, '3': 5, '4': 4, '5': 6, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
13,"{'1': 8, '2': 8, '3': 6, '4': 3, '5': 2, '6': 0, '7': 0}",27.4,2,579,5,,,,,,,,,
14,"{'1': 7, '2': 9, '3': 3, '4': 4, '5': 4, '6': 0, '7': 0}",21.099999999999998,2,595,5,,,,,,,,,
15,"{'1': 9, '2': 5, '3': 5, '4': 3, '5': 5, '6': 0, '7': 0}",16.8,2,599,5,,,,,,,,,
16,"{'1': 8, '2': 8, '3': 3, '4': 5, '5': 3, '6': 0, '7': 0}",22.0,2,594,5,,,,,,,,,
17,"{'1': 8, '2': 5, '3': 6, '4': 4, '5': 4, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
18,"{'1': 7, '2': 6, '3': 5, '4': 5, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
19,"{'1': 7, '2': 6, '3': 4, '4': 6, '5': 4, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
20,"{'1': 6, '2': 7, '3': 5, '4': 3, '5': 6, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
21,"{'1': 7, '2': 7, '3': 6, '4': 3, '5': 4, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
22,"{'1': 9, '2': 6, '3': 4, '4': 4, '5': 4, '6': 0, '7': 0}",18.299999999999997,2,611,5,,,,,,,,,
23,"{'1': 7, '2': 6, '3': 5, '4': 4, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
24,"{'1': 8, '2': 6, '3': 4, '4': 5, '5': 4, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
25,"{'1': 8, '2': 5, '3': 2, '4': 4, '5': 8, '6': 0, '7': 0}",24.299999999999997,2,581,5,,,,,,,,,
26,"{'1': 6, '2': 6, '3': 4, '4': 6, '5': 5, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
27,"{'1': 7, '2': 7, '3': 3, '4': 6, '5': 4, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
28,"{'1': 7, '2': 6, '3': 5, '4': 5, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
29,"{'1': 5, '2': 6, '3': 4, '4': 7, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
30,"{'1': 6, '2': 7, '3': 4, '4': 4, '5': 6, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
31,"{'1': 5, '2': 7, '3': 6, '4': 4, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
32,"{'1': 9, '2': 7, '3': 6, '4': 2, '5': 3, '6': 0, '7': 0}",27.299999999999997,2,578,5,,,,,,,,,
33,"{'1': 7, '2': 6, '3': 5, '4': 4, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
34,"{'1': 7, '2': 7, '3': 4, '4': 6, '5': 3, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
35,"{'1': 6, '2': 5, '3': 5, '4': 7, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
36,"{'1': 8, '2': 5, '3': 5, '4': 4, '5': 5, '6': 0, '7': 0}",14.200000000000001,2,616,5,,,,,,,,,
37,"{'1': 7, '2': 7, '3': 5, '4': 3, '5': 5, '6': 0, '7': 0}",17.4,2,601,5,,,,,,,,,
38,"{'1': 8, '2': 7, '3': 3, '4': 4, '5': 5, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
39,"{'1': 6, '2': 5, '3': 7, '4': 5, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
40,"{'1': 8, '2': 8, '3': 4, '4': 4, '5': 3, '6': 0, '7': 0}",21.2,2,596,5,,,,,,,,,
41,"{'1': 6, '2': 5, '3': 5, '4': 7, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
42,"{'1': 8, '2': 7, '3': 5, '4': 5, '5': 2, '6': 0, '7': 0}",22.4,2,584,5,,,,,,,,,
43,"{'1': 6, '2': 6, '3': 5, '4': 6, '5': 4, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
44,"{'1': 7, '2': 6, '3': 5, '4': 5, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
45,"{'1': 6, '2': 7, '3': 6, '4': 3, '5': 5, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
46,"{'1': 10, '2': 7, '3': 3, '4': 4, '5': 3, '6': 0, '7': 0}",23.6,2,591,5,,,,,,,,,
47,"{'1': 8, '2': 5, '3': 5, '4': 4, '5': 5, '6': 0, '7': 0}",14.200000000000001,2,616,5,,,,,,,,,
48,"{'1': 6, '2': 7, '3': 3, '4': 6, '5': 5, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
49,"{'1': 6, '2': 6, '3': 5, '4': 7, '5': 3, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
50,"{'1': 8, '2': 7, '3': 6, '4': 3, '5': 3, '6': 0, '7': 0}",22.4,2,595,5,,,,,,,,,
51,"{'1': 8, '2': 4, '3': 4, '4': 5, '5': 6, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
52,"{'1': 7, '2': 8, '3': 3, '4': 3, '5': 6, '6': 0, '7': 0}",22.4,2,595,5,,,,,,,,,
53,"{'1': 6, '2': 6, '3': 5, '4': 6, '5': 4, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
54,"{'1': 5, '2': 6, '3': 5, '4': 5, '5': 6, '6': 0, '7': 0}",12.600000000000001,2,634,5,,,,,,,,,
55,"{'1': 5, '2': 4, '3': 8, '4': 4, '5': 6, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
56,"{'1': 7, '2': 6, '3': 4, '4': 4, '5': 6, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
57,"{'1': 6, '2': 9, '3': 3, '4': 5, '5': 4, '6': 0, '7': 0}",19.1,2,596,5,,,,,,,,,
58,"{'1': 5, '2': 9, '3': 3, '4': 4, '5': 6, '6': 0, '7': 0}",19.1,2,596,5,,,,,,,,,
59,"{'1': 8, '2': 7, '3': 4, '4': 4, '5': 4, '6': 0, '7': 0}",18.5,2,612,5,,,,,,,,,
60,"{'1': 7, '2': 6, '3': 4, '4': 4, '5': 6, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
61,"{'1': 7, '2': 8, '3': 2, '4': 4, '5': 6, '6': 0, '7': 0}",24.700000000000003,2,582,5,,,,,,,,,
62,"{'1': 6, '2': 4, '3': 6, '4': 5, '5': 6, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
63,"{'1': 8, '2': 9, '3': 1, '4': 5, '5': 4, '6': 0, '7': 0}",38.199999999999996,2,564,5,,,,,,,,,
64,"{'1': 6, '2': 6, '3': 4, '4': 8, '5': 3, '6': 0, '7': 0}",19.6,2,598,5,,,,,,,,,
65,"{'1': 9, '2': 4, '3': 4, '4': 5, '5': 5, '6': 0, '7': 0}",16.0,2,612,5,,,,,,,,,
66,"{'1': 8, '2': 8, '3': 3, '4': 5, '5': 3, '6': 0, '7': 0}",22.0,2,594,5,,,,,,,,,
67,"{'1': 5, '2': 6, '3': 6, '4': 5, '5': 5, '6': 0, '7': 0}",12.600000000000001,2,634,5,,,,,,,,,
68,"{'1': 8, '2': 6, '3': 4, '4': 5, '5': 4, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
69,"{'1': 6, '2': 6, '3': 6, '4': 5, '5': 4, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
70,"{'1': 8, '2': 7, '3': 8, '4': 1, '5': 3, '6': 0, '7': 0}",41.5,2,564,5,,,,,,,,,
71,"{'1': 8, '2': 3, '3': 6, '4': 4, '5': 6, '6': 0, '7': 0}",19.6,2,598,5,,,,,,,,,
72,"{'1': 7, '2': 6, '3': 5, '4': 5, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
73,"{'1': 7, '2': 8, '3': 4, '4': 3, '5': 5, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
74,"{'1': 6, '2': 6, '3': 7, '4': 3, '5': 5, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
75,"{'1': 5, '2': 9, '3': 4, '4': 4, '5': 5, '6': 0, '7': 0}",16.0,2,612,5,,,,,,,,,
76,"{'1': 7, '2': 7, '3': 6, '4': 3, '5': 4, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
77,"{'1': 6, '2': 7, '3': 5, '4': 6, '5': 3, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
78,"{'1': 7, '2': 5, '3': 5, '4': 4, '5': 6, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
79,"{'1': 8, '2': 5, '3': 4, '4': 6, '5': 4, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
80,"{'1': 7, '2': 6, '3': 4, '4': 4, '5': 6, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
81,"{'1': 8, '2': 8, '3': 4, '4': 3, '5': 4, '6': 0, '7': 0}",21.2,2,596,5,,,,,,,,,
82,"{'1': 7, '2': 6, '3': 6, '4': 5, '5': 3, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
83,"{'1': 7, '2': 5, '3': 5, '4': 5, '5': 5, '6': 0, '7': 0}",12.3,2,633,5,,,,,,,,,
84,"{'1': 8, '2': 8, '3': 4, '4': 3, '5': 4, '6': 0, '7': 0}",21.2,2,596,5,,,,,,,,,
85,"{'1': 7, '2': 7, '3': 3, '4': 5, '5': 5, '6': 0, '7': 0}",17.4,2,601,5,,,,,,,,,
86,"{'1': 9, '2': 7, '3': 5, '4': 3, '5': 3, '6': 0, '7': 0}",21.9,2,593,5,,,,,,,,,
87,"{'1': 6, '2': 8, '3': 4, '4': 4, '5': 5, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
88,"{'1': 7, '2': 8, '3': 3, '4': 5, '5': 4, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
89,"{'1': 7, '2': 4, '3': 5, '4': 5, '5': 6, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
90,"{'1': 7, '2': 7, '3': 4, '4': 3, '5': 6, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
91,"{'1': 7, '2': 5, '3': 3, '4': 4, '5': 8, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
92,"{'1': 6, '2': 7, '3': 6, '4': 6, '5': 2, '6': 0, '7': 0}",23.1,2,589,5,,,,,,,,,
93,"{'1': 8, '2': 6, '3': 3, '4': 5, '5': 5, '6': 0, '7': 0}",17.3,2,600,5,,,,,,,,,
94,"{'1': 7, '2': 3, '3': 7, '4': 7, '5': 3, '6': 0, '7': 0}",22.5,2,597,5,,,,,,,,,
95,"{'1': 8, '2': 7, '3': 4, '4': 2, '5': 6, '6': 0, '7': 0}",24.700000000000003,2,582,5,,,,,,,,,
96,"{'1': 5, '2': 7, '3': 4, '4': 6, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
97,"{'1': 7, '2': 6, '3': 4, '4': 5, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
98,"{'1': 6, '2': 7, '3': 6, '4': 3, '5': 5, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
99,"{'1': 8, '2': 6, '3': 4, '4': 4, '5': 5, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
100,"{'1': 7, '2': 5, '3': 5, '4': 5, '5': 5, '6': 0, '7': 0}",12.3,2,633,5,,,,,,,,,
101,"{'1': 6, '2': 7, '3': 6, '4': 4, '5': 4, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
102,"{'1': 9, '2': 7, '3': 3, '4': 6, '5': 2, '6': 0, '7': 0}",27.299999999999997,2,578,5,,,,,,,,,
103,"{'1': 7, '2': 7, '3': 5, '4': 6, '5': 2, '6': 0, '7': 0}",22.799999999999997,2,586,5,,,,,,,,,
104,"{'1': 7, '2': 6, '3': 4, '4': 6, '5': 4, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
105,"{'1': 10, '2': 6, '3': 4, '4': 3, '5': 4, '6': 0, '7': 0}",20.8,2,594,5,,,,,,,,,
106,"{'1': 4, '2': 6, '3': 6, '4': 6, '5': 5, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
107,"{'1': 9, '2': 6, '3': 3, '4': 6, '5': 3, '6': 0, '7': 0}",22.200000000000003,2,594,5,,,,,,,,,
108,"{'1': 8, '2': 5, '3': 3, '4': 5, '5': 6, '6': 0, '7': 0}",17.3,2,600,5,,,,,,,,,
109,"{'1': 6, '2': 7, '3': 4, '4': 5, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
110,"{'1': 9, '2': 4, '3': 4, '4': 5, '5': 5, '6': 0, '7': 0}",16.0,2,612,5,,,,,,,,,
111,"{'1': 7, '2': 7, '3': 4, '4': 4, '5': 5, '6': 0, '7': 0}",16.6,2,614,5,,,,,,,,,
112,"{'1': 7, '2': 7, '3': 6, '4': 3, '5': 4, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
113,"{'1': 6, '2': 6, '3': 4, '4': 5, '5': 6, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
114,"{'1': 6, '2': 7, '3': 2, '4': 7, '5': 5, '6': 0, '7': 0}",22.799999999999997,2,586,5,,,,,,,,,
115,"{'1': 7, '2': 5, '3': 5, '4': 5, '5': 5, '6': 0, '7': 0}",12.3,2,633,5,,,,,,,,,
116,"{'1': 5, '2': 9, '3': 5, '4': 2, '5': 6, '6': 0, '7': 0}",22.200000000000003,2,583,5,,,,,,,,,
117,"{'1': 6, '2': 7, '3': 7, '4': 2, '5': 5, '6': 0, '7': 0}",22.799999999999997,2,586,5,,,,,,,,,
118,"{'1': 7, '2': 8, '3': 4, '4': 5, '5': 3, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
119,"{'1': 6, '2': 6, '3': 5, '4': 4, '5': 6, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
120,"{'1': 9, '2': 6, '3': 4, '4': 4, '5': 4, '6': 0, '7': 0}",18.299999999999997,2,611,5,,,,,,,,,
121,"{'1': 5, '2': 5, '3': 4, '4': 6, '5': 7, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
122,"{'1': 6, '2': 6, '3': 5, '4': 6, '5': 4, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
123,"{'1': 7, '2': 6, '3': 4, '4': 3, '5': 7, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
124,"{'1': 8, '2': 7, '3': 3, '4': 3, '5': 6, '6': 0, '7': 0}",22.4,2,595,5,,,,,,,,,
125,"{'1': 5, '2': 6, '3': 5, '4': 5, '5': 6, '6': 0, '7': 0}",12.600000000000001,2,634,5,,,,,,,,,
126,"{'1': 7, '2': 4, '3': 4, '4': 7, '5': 5, '6': 0, '7': 0}",16.6,2,614,5,,,,,,,,,
127,"{'1': 7, '2': 8, '3': 3, '4': 5, '5': 4, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
128,"{'1': 6, '2': 6, '3': 5, '4': 4, '5': 6, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
129,"{'1': 7, '2': 7, '3': 3, '4': 6, '5': 4, '6': 0, '7': 0}",19.700000000000003,2,599,5,,,,,,,,,
130,"{'1': 6, '2': 7, '3': 6, '4': 3, '5': 5, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
131,"{'1': 7, '2': 5, '3': 7, '4': 3, '5': 5, '6': 0, '7': 0}",17.4,2,601,5,,,,,,,,,
132,"{'1': 7, '2': 6, '3': 5, '4': 5, '5': 4, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
133,"{'1': 7, '2': 7, '3': 5, '4': 4, '5': 4, '6': 0, '7': 0}",16.6,2,614,5,,,,,,,,,
134,"{'1': 9, '2': 7, '3': 3, '4': 2, '5': 6, '6': 0, '7': 0}",27.299999999999997,2,578,5,,,,,,,,,
135,"{'1': 9, '2': 4, '3': 3, '4': 5, '5': 6, '6': 0, '7': 0}",19.1,2,596,5,,,,,,,,,
136,"{'1': 6, '2': 4, '3': 4, '4': 7, '5': 6, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
137,"{'1': 8, '2': 7, '3': 4, '4': 3, '5': 5, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
138,"{'1': 11, '2': 5, '3': 4, '4': 3, '5': 4, '6': 0, '7': 0}",20.1,2,593,5,,,,,,,,,
139,"{'1': 8, '2': 7, '3': 3, '4': 4, '5': 5, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
140,"{'1': 6, '2': 7, '3': 3, '4': 6, '5': 5, '6': 0, '7': 0}",17.700000000000003,2,602,5,,,,,,,,,
141,"{'1': 4, '2': 7, '3': 6, '4': 4, '5': 6, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
142,"{'1': 9, '2': 7, '3': 4, '4': 3, '5': 4, '6': 0, '7': 0}",21.1,2,595,5,,,,,,,,,
143,"{'1': 8, '2': 5, '3': 5, '4': 5, '5': 4, '6': 0, '7': 0}",14.200000000000001,2,616,5,,,,,,,,,
144,"{'1': 8, '2': 7, '3': 4, '4': 3, '5': 5, '6': 0, '7': 0}",19.3,2,597,5,,,,,,,,,
145,"{'1': 8, '2': 6, '3': 5, '4': 4, '5': 4, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
146,"{'1': 5, '2': 4, '3': 8, '4': 5, '5': 5, '6': 0, '7': 0}",14.200000000000001,2,616,5,,,,,,,,,
147,"{'1': 5, '2': 8, '3': 4, '4': 6, '5': 4, '6': 0, '7': 0}",16.5,2,613,5,,,,,,,,,
148,"{'1': 7, '2': 6, '3': 4, '4': 5, '5': 5, '6': 0, '7': 0}",14.600000000000001,2,617,5,,,,,,,,,
149,"{'1': 8, '2': 8, '3': 3, '4': 4, '5': 4, '6': 0, '7': 0}",21.2,2,596,5,,,,,,,,,
150,"{'1': 6, '2': 6, '3': 4, '4': 5, '5': 6, '6': 0, '7': 0}",14.9,2,619,5,,,,,,,,,
151,"{'1': 6, '2': 7, '3': 6, '4': 4, '5': 4, '6': 0, '7': 0}",16.9,2,615,5,,,,,,,,,
152,"{'1': 7, '2': 7, '3': 5, '4': 6, '5': 2, '6': 0, '7': 0}",22.799999999999997,2,586,5,,,,,,,,,
