Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 12, '2': 9, '3': 8, '4': 7, '5': 6, '6': 8, '7': 6}",4.799999999999999,2,1462,7,,,,,,,,,
1,"{'1': 10, '2': 9, '3': 8, '4': 5, '5': 8, '6': 10, '7': 6}",6.399999999999999,2,1463,7,,,,,,,,,
2,"{'1': 12, '2': 10, '3': 7, '4': 4, '5': 6, '6': 9, '7': 8}",7.799999999999999,2,1427,7,,,,,,,,,
3,"{'1': 12, '2': 11, '3': 10, '4': 7, '5': 7, '6': 5, '7': 4}",8.7,2,1408,7,,,,,,,,,
4,"{'1': 13, '2': 10, '3': 6, '4': 5, '5': 9, '6': 6, '7': 7}",6.6,2,1425,7,,,,,,,,,
5,"{'1': 12, '2': 8, '3': 6, '4': 9, '5': 6, '6': 5, '7': 10}",7.0,2,1429,7,,,,,,,,,
6,"{'1': 13, '2': 8, '3': 8, '4': 5, '5': 8, '6': 6, '7': 8}",5.9,2,1459,7,,,,,,,,,
7,"{'1': 13, '2': 10, '3': 6, '4': 5, '5': 9, '6': 5, '7': 8}",8.0,2,1411,7,,,,,,,,,
8,"{'1': 10, '2': 11, '3': 7, '4': 7, '5': 6, '6': 8, '7': 7}",3.6999999999999997,2,1477,7,,,,,,,,,
9,"{'1': 10, '2': 10, '3': 10, '4': 8, '5': 9, '6': 3, '7': 6}",10.7,2,1431,7,,,,,,,,,
10,"{'1': 11, '2': 9, '3': 4, '4': 9, '5': 8, '6': 10, '7': 5}",9.299999999999999,2,1430,7,,,,,,,,,
11,"{'1': 8, '2': 12, '3': 6, '4': 8, '5': 7, '6': 11, '7': 4}",7.6,2,1426,7,,,,,,,,,
12,"{'1': 16, '2': 8, '3': 7, '4': 6, '5': 4, '6': 9, '7': 6}",7.699999999999999,2,1403,7,,,,,,,,,
13,"{'1': 13, '2': 10, '3': 6, '4': 7, '5': 5, '6': 10, '7': 5}",7.799999999999999,2,1409,7,,,,,,,,,
14,"{'1': 11, '2': 10, '3': 7, '4': 8, '5': 8, '6': 5, '7': 7}",5.1,2,1462,7,,,,,,,,,
15,"{'1': 10, '2': 11, '3': 7, '4': 6, '5': 10, '6': 8, '7': 4}",7.799999999999999,2,1429,7,,,,,,,,,
16,"{'1': 10, '2': 11, '3': 7, '4': 9, '5': 6, '6': 3, '7': 10}",10.399999999999999,2,1414,7,,,,,,,,,
17,"{'1': 9, '2': 8, '3': 9, '4': 5, '5': 6, '6': 10, '7': 9}",6.5,2,1466,7,,,,,,,,,
18,"{'1': 9, '2': 13, '3': 5, '4': 10, '5': 9, '6': 5, '7': 5}",9.3,2,1398,7,,,,,,,,,
19,"{'1': 14, '2': 8, '3': 9, '4': 4, '5': 7, '6': 8, '7': 6}",7.4,2,1424,7,,,,,,,,,
