Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
21,"{'1': 15, '2': 14, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
22,"{'1': 14, '2': 12, '3': 15, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
23,"{'1': 14, '2': 14, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1162,4,,,,,,,,,
24,"{'1': 13, '2': 13, '3': 12, '4': 18, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
25,"{'1': 14, '2': 12, '3': 17, '4': 13, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
26,"{'1': 17, '2': 15, '3': 13, '4': 11, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
27,"{'1': 15, '2': 13, '3': 16, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
28,"{'1': 12, '2': 19, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.4,2,1149,4,,,,,,,,,
29,"{'1': 14, '2': 16, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
30,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
31,"{'1': 14, '2': 16, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
32,"{'1': 13, '2': 18, '3': 11, '4': 14, '5': 0, '6': 0, '7': 0}",39.5,2,1148,4,,,,,,,,,
33,"{'1': 14, '2': 12, '3': 15, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
34,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
35,"{'1': 14, '2': 13, '3': 13, '4': 16, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
36,"{'1': 12, '2': 14, '3': 14, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
37,"{'1': 16, '2': 13, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
38,"{'1': 16, '2': 14, '3': 12, '4': 14, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
39,"{'1': 12, '2': 18, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.5,2,1150,4,,,,,,,,,
40,"{'1': 12, '2': 15, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
41,"{'1': 14, '2': 15, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
42,"{'1': 16, '2': 12, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
43,"{'1': 16, '2': 14, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
44,"{'1': 13, '2': 14, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
45,"{'1': 15, '2': 16, '3': 17, '4': 8, '5': 0, '6': 0, '7': 0}",38.5,2,1142,4,,,,,,,,,
46,"{'1': 13, '2': 12, '3': 17, '4': 14, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
47,"{'1': 14, '2': 13, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
48,"{'1': 12, '2': 15, '3': 18, '4': 11, '5': 0, '6': 0, '7': 0}",39.4,2,1147,4,,,,,,,,,
49,"{'1': 12, '2': 11, '3': 15, '4': 18, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1147,4,,,,,,,,,
