Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 18, '2': 12, '3': 9, '4': 8, '5': 9, '6': 0, '7': 0}",28.799999999999997,2,1266,5,,,,,,,,,
1,"{'1': 14, '2': 13, '3': 11, '4': 9, '5': 9, '6': 0, '7': 0}",30.199999999999996,2,1288,5,,,,,,,,,
2,"{'1': 13, '2': 15, '3': 12, '4': 9, '5': 7, '6': 0, '7': 0}",29.099999999999998,2,1256,5,,,,,,,,,
3,"{'1': 14, '2': 13, '3': 10, '4': 11, '5': 8, '6': 0, '7': 0}",29.999999999999996,2,1275,5,,,,,,,,,
4,"{'1': 13, '2': 15, '3': 9, '4': 10, '5': 9, '6': 0, '7': 0}",30.0,2,1286,5,,,,,,,,,
5,"{'1': 17, '2': 10, '3': 9, '4': 10, '5': 10, '6': 0, '7': 0}",29.700000000000003,2,1287,5,,,,,,,,,
6,"{'1': 11, '2': 14, '3': 13, '4': 11, '5': 7, '6': 0, '7': 0}",29.499999999999996,2,1262,5,,,,,,,,,
7,"{'1': 16, '2': 14, '3': 8, '4': 8, '5': 10, '6': 0, '7': 0}",28.9,2,1266,5,,,,,,,,,
8,"{'1': 16, '2': 15, '3': 8, '4': 9, '5': 8, '6': 0, '7': 0}",28.599999999999998,2,1265,5,,,,,,,,,
9,"{'1': 13, '2': 15, '3': 10, '4': 10, '5': 8, '6': 0, '7': 0}",29.8,2,1273,5,,,,,,,,,
10,"{'1': 14, '2': 12, '3': 13, '4': 7, '5': 10, '6': 0, '7': 0}",29.4,2,1260,5,,,,,,,,,
11,"{'1': 14, '2': 13, '3': 8, '4': 11, '5': 10, '6': 0, '7': 0}",30.0,2,1275,5,,,,,,,,,
12,"{'1': 15, '2': 13, '3': 11, '4': 7, '5': 10, '6': 0, '7': 0}",29.299999999999997,2,1258,5,,,,,,,,,
13,"{'1': 16, '2': 12, '3': 7, '4': 14, '5': 7, '6': 0, '7': 0}",27.799999999999997,2,1249,5,,,,,,,,,
14,"{'1': 13, '2': 13, '3': 9, '4': 12, '5': 9, '6': 0, '7': 0}",30.299999999999997,2,1290,5,,,,,,,,,
15,"{'1': 17, '2': 10, '3': 9, '4': 7, '5': 13, '6': 0, '7': 0}",28.599999999999998,2,1252,5,,,,,,,,,
16,"{'1': 16, '2': 14, '3': 10, '4': 10, '5': 6, '6': 0, '7': 0}",28.0,2,1240,5,,,,,,,,,
17,"{'1': 17, '2': 12, '3': 11, '4': 9, '5': 7, '6': 0, '7': 0}",28.7,2,1253,5,,,,,,,,,
18,"{'1': 15, '2': 12, '3': 11, '4': 10, '5': 8, '6': 0, '7': 0}",29.899999999999995,2,1274,5,,,,,,,,,
19,"{'1': 12, '2': 13, '3': 10, '4': 11, '5': 10, '6': 0, '7': 0}",30.700000000000003,2,1308,5,,,,,,,,,
20,"{'1': 16, '2': 11, '3': 10, '4': 10, '5': 9, '6': 0, '7': 0}",30.0,2,1288,5,,,,,,,,,
21,"{'1': 13, '2': 9, '3': 11, '4': 14, '5': 9, '6': 0, '7': 0}",30.2,2,1288,5,,,,,,,,,
,,,,,,1240,1308,1270.8636363636363,27.799999999999997,30.700000000000003,29.431818181818187,0.003570101477883079,99978,"{4: 0, 5: 22, 6: 0, 7: 0}"
