Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 24, '2': 17, '3': 14, '4': 11, '5': 10, '6': 4, '7': 3}",38.85714285714286,2,1965,7,,,,,,,,,
1,"{'1': 24, '2': 16, '3': 16, '4': 10, '5': 9, '6': 6, '7': 2}",40.85714285714286,2,1964,7,,,,,,,,,
2,"{'1': 26, '2': 21, '3': 13, '4': 9, '5': 6, '6': 3, '7': 5}",48.85714285714286,2,1909,7,,,,,,,,,
3,"{'1': 25, '2': 16, '3': 16, '4': 10, '5': 5, '6': 4, '7': 7}",42.85714285714286,2,1950,7,,,,,,,,,
4,"{'1': 22, '2': 17, '3': 17, '4': 12, '5': 10, '6': 2, '7': 3}",41.14285714285714,2,1938,7,,,,,,,,,
5,"{'1': 23, '2': 20, '3': 18, '4': 9, '5': 6, '6': 4, '7': 3}",50.85714285714286,2,1900,7,,,,,,,,,
6,"{'1': 22, '2': 19, '3': 16, '4': 13, '5': 6, '6': 5, '7': 2}",45.14285714285714,2,1910,7,,,,,,,,,
7,"{'1': 21, '2': 17, '3': 14, '4': 12, '5': 10, '6': 5, '7': 4}",33.14285714285714,2,2006,7,,,,,,,,,
8,"{'1': 21, '2': 19, '3': 15, '4': 11, '5': 6, '6': 9, '7': 2}",38.85714285714286,2,1969,7,,,,,,,,,
9,"{'1': 25, '2': 21, '3': 11, '4': 13, '5': 7, '6': 1, '7': 5}",46.85714285714286,2,1896,7,,,,,,,,,
10,"{'1': 25, '2': 14, '3': 16, '4': 14, '5': 8, '6': 2, '7': 4}",43.14285714285714,2,1923,7,,,,,,,,,
11,"{'1': 26, '2': 22, '3': 13, '4': 7, '5': 8, '6': 2, '7': 5}",50.85714285714286,2,1904,7,,,,,,,,,
12,"{'1': 27, '2': 17, '3': 13, '4': 12, '5': 4, '6': 8, '7': 2}",43.14285714285714,2,1914,7,,,,,,,,,
13,"{'1': 24, '2': 19, '3': 17, '4': 10, '5': 6, '6': 4, '7': 3}",48.85714285714286,2,1901,7,,,,,,,,,
14,"{'1': 25, '2': 17, '3': 16, '4': 9, '5': 7, '6': 5, '7': 4}",44.85714285714286,2,1947,7,,,,,,,,,
15,"{'1': 26, '2': 21, '3': 16, '4': 8, '5': 6, '6': 1, '7': 5}",54.85714285714286,2,1873,7,,,,,,,,,
16,"{'1': 23, '2': 18, '3': 14, '4': 14, '5': 4, '6': 4, '7': 6}",43.14285714285714,2,1929,7,,,,,,,,,
17,"{'1': 26, '2': 19, '3': 14, '4': 10, '5': 4, '6': 6, '7': 4}",46.85714285714286,2,1914,7,,,,,,,,,
18,"{'1': 22, '2': 21, '3': 16, '4': 9, '5': 8, '6': 4, '7': 3}",46.85714285714286,2,1931,7,,,,,,,,,
19,"{'1': 26, '2': 18, '3': 18, '4': 11, '5': 5, '6': 4, '7': 1}",52.85714285714286,2,1851,7,,,,,,,,,
20,"{'1': 25, '2': 22, '3': 11, '4': 7, '5': 8, '6': 4, '7': 6}",46.571428571428584,2,1956,7,,,,,,,,,
21,"{'1': 28, '2': 18, '3': 14, '4': 10, '5': 7, '6': 5, '7': 1}",48.85714285714286,2,1891,7,,,,,,,,,
22,"{'1': 22, '2': 23, '3': 13, '4': 8, '5': 10, '6': 3, '7': 4}",44.85714285714286,2,1930,7,,,,,,,,,
23,"{'1': 28, '2': 16, '3': 13, '4': 11, '5': 9, '6': 4, '7': 2}",42.85714285714286,2,1926,7,,,,,,,,,
24,"{'1': 23, '2': 17, '3': 16, '4': 12, '5': 6, '6': 3, '7': 6}",41.14285714285714,2,1941,7,,,,,,,,,
25,"{'1': 25, '2': 19, '3': 12, '4': 12, '5': 7, '6': 3, '7': 5}",41.14285714285714,2,1934,7,,,,,,,,,
26,"{'1': 27, '2': 20, '3': 14, '4': 11, '5': 4, '6': 6, '7': 1}",50.85714285714286,2,1862,7,,,,,,,,,
27,"{'1': 23, '2': 22, '3': 15, '4': 10, '5': 5, '6': 4, '7': 4}",48.85714285714286,2,1902,7,,,,,,,,,
28,"{'1': 23, '2': 20, '3': 16, '4': 11, '5': 7, '6': 3, '7': 3}",46.85714285714286,2,1903,7,,,,,,,,,
29,"{'1': 24, '2': 19, '3': 16, '4': 10, '5': 6, '6': 3, '7': 5}",46.85714285714286,2,1917,7,,,,,,,,,
30,"{'1': 26, '2': 16, '3': 17, '4': 13, '5': 7, '6': 4, '7': 0}",35.00000000000001,2,1869,6,,,,,,,,,
31,"{'1': 24, '2': 14, '3': 16, '4': 8, '5': 11, '6': 5, '7': 5}",36.85714285714286,2,1986,7,,,,,,,,,
32,"{'1': 24, '2': 18, '3': 17, '4': 9, '5': 8, '6': 3, '7': 4}",46.85714285714286,2,1930,7,,,,,,,,,
33,"{'1': 27, '2': 19, '3': 12, '4': 10, '5': 6, '6': 4, '7': 5}",44.85714285714286,2,1928,7,,,,,,,,,
34,"{'1': 24, '2': 18, '3': 13, '4': 10, '5': 8, '6': 6, '7': 4}",38.85714285714286,2,1981,7,,,,,,,,,
35,"{'1': 27, '2': 19, '3': 14, '4': 10, '5': 6, '6': 5, '7': 2}",48.85714285714286,2,1894,7,,,,,,,,,
36,"{'1': 26, '2': 16, '3': 14, '4': 7, '5': 9, '6': 4, '7': 7}",40.85714285714286,2,1978,7,,,,,,,,,
37,"{'1': 24, '2': 20, '3': 16, '4': 10, '5': 4, '6': 4, '7': 5}",48.85714285714286,2,1902,7,,,,,,,,,
38,"{'1': 26, '2': 18, '3': 14, '4': 12, '5': 5, '6': 5, '7': 3}",45.14285714285714,2,1903,7,,,,,,,,,
39,"{'1': 28, '2': 19, '3': 14, '4': 7, '5': 5, '6': 4, '7': 6}",50.85714285714286,2,1920,7,,,,,,,,,
40,"{'1': 26, '2': 22, '3': 16, '4': 10, '5': 6, '6': 0, '7': 3}",45.00000000000001,2,1827,7,,,,,,,,,
41,"{'1': 24, '2': 16, '3': 14, '4': 10, '5': 6, '6': 9, '7': 4}",36.85714285714286,2,1998,7,,,,,,,,,
42,"{'1': 27, '2': 20, '3': 16, '4': 10, '5': 4, '6': 3, '7': 3}",54.85714285714286,2,1848,7,,,,,,,,,
43,"{'1': 22, '2': 19, '3': 13, '4': 10, '5': 8, '6': 7, '7': 4}",36.85714285714286,2,2000,7,,,,,,,,,
44,"{'1': 24, '2': 18, '3': 18, '4': 9, '5': 8, '6': 1, '7': 5}",48.85714285714286,2,1912,7,,,,,,,,,
45,"{'1': 24, '2': 23, '3': 14, '4': 9, '5': 5, '6': 4, '7': 4}",50.85714285714286,2,1897,7,,,,,,,,,
46,"{'1': 23, '2': 16, '3': 18, '4': 7, '5': 7, '6': 5, '7': 7}",42.85714285714286,2,1995,7,,,,,,,,,
47,"{'1': 24, '2': 18, '3': 15, '4': 11, '5': 6, '6': 4, '7': 5}",42.85714285714286,2,1937,7,,,,,,,,,
48,"{'1': 20, '2': 22, '3': 16, '4': 10, '5': 5, '6': 5, '7': 5}",44.85714285714286,2,1939,7,,,,,,,,,
49,"{'1': 24, '2': 16, '3': 17, '4': 11, '5': 7, '6': 4, '7': 4}",42.85714285714286,2,1937,7,,,,,,,,,
50,"{'1': 25, '2': 17, '3': 17, '4': 10, '5': 5, '6': 4, '7': 5}",46.85714285714286,2,1919,7,,,,,,,,,
51,"{'1': 23, '2': 21, '3': 17, '4': 10, '5': 5, '6': 5, '7': 2}",50.85714285714286,2,1885,7,,,,,,,,,
52,"{'1': 25, '2': 18, '3': 15, '4': 10, '5': 9, '6': 4, '7': 2}",44.85714285714286,2,1928,7,,,,,,,,,
53,"{'1': 25, '2': 21, '3': 11, '4': 8, '5': 6, '6': 5, '7': 7}",44.571428571428584,2,1974,7,,,,,,,,,
54,"{'1': 26, '2': 19, '3': 12, '4': 9, '5': 8, '6': 3, '7': 6}",42.85714285714286,2,1957,7,,,,,,,,,
55,"{'1': 24, '2': 16, '3': 14, '4': 11, '5': 6, '6': 6, '7': 6}",36.85714285714286,2,1989,7,,,,,,,,,
56,"{'1': 24, '2': 16, '3': 22, '4': 9, '5': 6, '6': 3, '7': 3}",52.85714285714286,2,1880,7,,,,,,,,,
57,"{'1': 26, '2': 20, '3': 16, '4': 9, '5': 7, '6': 3, '7': 2}",52.85714285714286,2,1876,7,,,,,,,,,
58,"{'1': 22, '2': 20, '3': 15, '4': 11, '5': 8, '6': 3, '7': 4}",42.85714285714286,2,1936,7,,,,,,,,,
59,"{'1': 24, '2': 18, '3': 16, '4': 11, '5': 7, '6': 4, '7': 3}",44.85714285714286,2,1919,7,,,,,,,,,
60,"{'1': 26, '2': 18, '3': 15, '4': 11, '5': 10, '6': 2, '7': 1}",46.85714285714286,2,1894,7,,,,,,,,,
61,"{'1': 25, '2': 20, '3': 11, '4': 11, '5': 7, '6': 6, '7': 3}",42.57142857142857,2,1947,7,,,,,,,,,
62,"{'1': 24, '2': 20, '3': 13, '4': 9, '5': 9, '6': 2, '7': 6}",42.85714285714286,2,1958,7,,,,,,,,,
63,"{'1': 25, '2': 21, '3': 14, '4': 10, '5': 7, '6': 5, '7': 1}",48.85714285714286,2,1894,7,,,,,,,,,
