Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 20, '2': 24, '3': 17, '4': 22, '5': 0, '6': 0, '7': 0}",9.0,2,1707,4,,,,,,,,,
1,"{'1': 24, '2': 22, '3': 16, '4': 21, '5': 0, '6': 0, '7': 0}",9.5,2,1705,4,,,,,,,,,
2,"{'1': 22, '2': 22, '3': 22, '4': 17, '5': 0, '6': 0, '7': 0}",7.5,2,1711,4,,,,,,,,,
3,"{'1': 18, '2': 24, '3': 22, '4': 19, '5': 0, '6': 0, '7': 0}",9.0,2,1709,4,,,,,,,,,
4,"{'1': 20, '2': 22, '3': 20, '4': 21, '5': 0, '6': 0, '7': 0}",3.0,2,1718,4,,,,,,,,,
5,"{'1': 22, '2': 22, '3': 19, '4': 20, '5': 0, '6': 0, '7': 0}",5.0,2,1715,4,,,,,,,,,
,,,,,,1705,1718,1710.8333333333333,3.0,9.5,7.166666666666667,0.006482760111490886,99994,"{4: 6, 5: 0, 6: 0, 7: 0}"
